timestamp,direction,size,price,level,market_price,cost,commission,slippage,mr_z,trend_score,proceeds,matched_trades
2025-07-10 00:28:00+00:00,buy,0.5622277318132115,111164.91852586939,31,111162.0,62512.5,12.5,0.0,,,,
2025-07-10 00:56:00+00:00,buy,0.5587811697816949,110987.33878381528,32,110924.3,62030.0385235769,12.403526999315517,0.0,,,,
2025-07-10 01:20:00+00:00,sell,0.5625641852290785,111164.91852586939,32,111152.0,,12.50748036331252,0.0,,,62524.89433619929,1.0
2025-07-10 01:54:00+00:00,buy,0.5587335865175168,111330.3,30,111339.5,62216.41860263252,12.440795561414221,0.0,,,,
2025-07-10 01:55:00+00:00,sell,0.5622104790581881,111342.78239551079,31,111343.9,,12.519615806050343,0.0,,,62585.55941444566,1.0
2025-07-10 02:26:00+00:00,buy,0.5582646702940053,111470.4,29,111502.9,62242.432100761594,12.445997220708177,0.0,,,,
2025-07-10 02:27:00+00:00,sell,0.5618425130679655,111520.93084734361,30,111515.3,,12.531440009390067,0.0,,,62644.66860694094,0.0
2025-07-10 02:29:00+00:00,buy,0.5586382135269762,111342.78239551079,30,111320.0,62212.773113160314,12.4400666093102,0.0,,,,
2025-07-10 02:45:00+00:00,buy,0.5549777912282292,111164.91852586939,31,111171.5,61706.39975774216,12.33881218911061,0.0,,,,
2025-07-10 04:09:00+00:00,buy,0.38658471226717595,110987.33878381528,32,110971.8,42914.58963072662,8.581201685808162,0.0,-1.4316328758739687,-0.7443510619985089,,
